year	month	day	Lat	Lon	Tx	Tn	RR	WSP	RH
2012	6	8	14.2	1.45	38.6	27.8	0	1.3	42.8
2012	6	9	14.2	1.45	41.6	31.4	0	1	38.2
2012	6	10	14.2	1.45	43.3	30.5	0	2.1	33
2012	6	11	14.2	1.45	41.8	31.3	5.1	2.1	41.4
2012	6	12	14.2	1.45	34	25.2	0	2.7	56.6
2012	6	13	14.2	1.45	38.5	25.5	0	1	49.6
2012	6	14	14.2	1.45	40.5	28.8	0	1	41.1
2012	6	15	14.2	1.45	41.5	30	0	1.3	33.9
2012	6	16	14.2	1.45	38	27.6	2	3.9	47.2
2012	6	17	14.2	1.45	34.5	26.6	0	2	52
2012	6	18	14.2	1.45	40.4	27.7	0	1.2	45.2
2012	6	19	14.2	1.45	40.2	26.3	0	1.9	39.9
2012	6	20	14.2	1.45	40.8	28.9	0	1.5	41.5
2012	6	21	14.2	1.45	34	21.4	34	3.2	70.2
2012	6	22	14.2	1.45	33.8	22.9	0	0.7	65.9
2012	6	23	14.2	1.45	37	26.9	0	1	55.8
2012	6	24	14.2	1.45	37.5	26.6	0	2.6	53.6
2012	6	25	14.2	1.45	37.1	26.3	0	2.1	50.9
2012	6	26	14.2	1.45	39.2	27.8	0	1.5	48.9
2012	6	27	14.2	1.45	39.8	27.5	0	2.6	47.8
2012	6	28	14.2	1.45	37.5	27.7	0	2.7	51.1
2012	6	29	14.2	1.45	35	25	0	2.9	55.7
2012	6	30	14.2	1.45	38.2	27.4	0	1.4	50.2
2012	7	1	14.2	1.45	39	25	26.9	2.4	55.1
2012	7	2	14.2	1.45	35	24.3	0	0.3	58.4
2012	7	3	14.2	1.45	37.3	27.4	0	1	54.1
2012	7	4	14.2	1.45	30.6	20.5	49	1.7	74.9
2012	7	5	14.2	1.45	34	24.8	0	0.8	66.8
2012	7	6	14.2	1.45	34.4	25.4	14	1.3	62.5
2012	7	7	14.2	1.45	37.8	26.8	0	0.8	53.8
2012	7	8	14.2	1.45	38.6	26.9	0	1.9	49.8
2012	7	9	14.2	1.45	37.6	24.6	0	2.6	55.6
2012	7	10	14.2	1.45	35.7	23.5	25.9	1.2	67.3
2012	7	11	14.2	1.45	30.5	25.6	0	1.3	70.3
2012	7	12	14.2	1.45	34.6	24.5	0	1	64.4
2012	7	13	14.2	1.45	38.7	26.6	0	1.1	53.7
2012	7	14	14.2	1.45	40	29.4	0	1.5	44.2
2012	7	15	14.2	1.45	32	24	3	2.6	66.5
2012	7	16	14.2	1.45	32.7	23.5	0	1	69.4
2012	7	17	14.2	1.45	35	25.2	0	0.9	59.7
2012	7	18	14.2	1.45	38	23	40.9	1.3	61.8
2012	7	19	14.2	1.45	32.1	23	0	0.6	72.1
2012	7	20	14.2	1.45	35.1	25.8	0	1.5	61.1
2012	7	21	14.2	1.45	35.5	25.4	0	1.3	57.5
2012	7	22	14.2	1.45	33.2	24.2	2	1.7	70.3
2012	7	23	14.2	1.45	36	25.6	8.9	2.2	62.7
2012	7	24	14.2	1.45	30.1	25.2	0	2	74.7
2012	7	25	14.2	1.45	34.2	23.7	0.5	2	67.5
2012	7	26	14.2	1.45	36	26.2	0	2.1	65.3
2012	7	27	14.2	1.45	34.5	26.3	2	1.2	65.7
2012	7	28	14.2	1.45	36.6	26	0	0.9	63.9
2012	7	29	14.2	1.45	35.9	26.4	0	1.5	58.7
2012	7	30	14.2	1.45	37.5	26.9	0	1.2	58.3
2012	7	31	14.2	1.45	31.5	21	33	3.1	67.8
2012	8	1	14.2	1.45	34.5	25	1	1.5	65.7
2012	8	2	14.2	1.45	36.4	26	0	1.3	59.1
2012	8	3	14.2	1.45	36	27.6	NA	2.6	58.5
2012	8	4	14.2	1.45	33	21.8	61	2	71.2
2012	8	5	14.2	1.45	33.3	26.1	0	2.1	69.3
2012	8	6	14.2	1.45	34.8	23	35.1	3	71.7
2012	8	7	14.2	1.45	27	22.6	4.1	1.8	83
2012	8	8	14.2	1.45	32	23.2	0	0.8	76.9
2012	8	9	14.2	1.45	34	24.8	0	0.9	70.6
2012	8	10	14.2	1.45	35	24.2	0	1.4	63
2012	8	11	14.2	1.45	35	23.3	7.9	2.8	74.6
2012	8	12	14.2	1.45	30	22.4	0	0.7	80.1
2012	8	13	14.2	1.45	34.6	24.4	0	1	65.7
2012	8	14	14.2	1.45	35	23	6.1	1.8	70
2012	8	15	14.2	1.45	29.6	22.5	22.1	0.8	84
2012	8	16	14.2	1.45	31.9	24.4	10.9	0.8	76
2012	8	17	14.2	1.45	34.9	25.2	0	1.8	69
2012	8	18	14.2	1.45	37.3	26	0	1.7	54.7
2012	8	19	14.2	1.45	30.5	21.5	14	2.8	74.5
2012	8	20	14.2	1.45	34.3	24.6	0.5	0.2	67.6
2012	8	21	14.2	1.45	28.3	22	2	1.2	79.6
2012	8	22	14.2	1.45	34.2	24.9	23.1	0.5	73.6
2012	8	23	14.2	1.45	34	26	0	1.5	71
2012	8	24	14.2	1.45	31.7	23.9	1	0.4	76.5
2012	8	25	14.2	1.45	33.2	24.8	1	0.8	66.8
2012	8	26	14.2	1.45	36	25	0	0.8	63.8
2012	8	27	14.2	1.45	37	27.1	0	1.8	60.4
2012	8	28	14.2	1.45	37.4	26.5	0	1.7	59.2
2012	8	29	14.2	1.45	34	24.6	0	2	63.6
2012	8	30	14.2	1.45	35	26.2	0	1.2	65
2012	8	31	14.2	1.45	36.5	26	0	2.2	62.4
2012	9	1	14.2	1.45	36.3	25.4	0	1.8	61.6
2012	9	2	14.2	1.45	31.3	22	18	1.8	72.9
2012	9	3	14.2	1.45	35	26.6	0	0.3	69
2012	9	4	14.2	1.45	29.2	22.2	46	1.4	79.7
2012	9	5	14.2	1.45	33.7	25.6	1	1.5	77.1
2012	9	6	14.2	1.45	33.4	23.7	0	0.4	71.7
2012	9	7	14.2	1.45	36	25.3	0	0.8	61.6
2012	9	8	14.2	1.45	38.3	26.9	0	1.3	58.5
2012	9	9	14.2	1.45	37.4	27	0.8	0.9	58.6
2012	9	10	14.2	1.45	35.8	20.6	1	2.3	66.2
2012	9	11	14.2	1.45	36.5	25.7	0	0.6	56.3
2012	9	12	14.2	1.45	36.7	27.1	0	1	59.6
2012	9	13	14.2	1.45	36.2	25.2	0	2.1	60.1
2012	9	14	14.2	1.45	36.5	26.3	0	1.5	62.7
2012	9	15	14.2	1.45	36.1	24.5	5.1	0.3	62.4
2012	9	16	14.2	1.45	37.4	26.5	0	1.7	60.9
2012	9	17	14.2	1.45	32	22	20.1	1.8	74.6
2012	9	18	14.2	1.45	33.2	23.8	0	0.5	74.3
2012	9	19	14.2	1.45	29.3	22	0.5	1	78.7
2012	9	20	14.2	1.45	32	24.9	50	0.3	81.7
2012	9	21	14.2	1.45	34.4	24.6	2	0.5	71.5
2012	9	22	14.2	1.45	33.5	23.6	6.1	1.2	73.8
2012	9	23	14.2	1.45	35.5	24	0	0.9	65.6
2012	9	24	14.2	1.45	37	25.9	0	0.9	60.7
2012	9	25	14.2	1.45	39.1	27.4	0	0.9	52.8
2012	9	26	14.2	1.45	37.5	27.6	0	1	59.4
2012	9	27	14.2	1.45	35.4	27.3	0	1.2	62.8
2012	9	28	14.2	1.45	37.6	26.3	0	0.5	56.9
2012	9	29	14.2	1.45	41.8	27.8	0	1.3	45.2
2012	9	30	14.2	1.45	37.8	28.2	0	0.4	53.6
2012	10	1	14.2	1.45	37.2	24.7	NA	1.4	64
2012	10	2	14.2	1.45	33.5	23	21.1	1.4	70.5
2012	10	3	14.2	1.45	36.5	25	0	0.9	65.9
2012	10	4	14.2	1.45	39	26.9	0	1	53.6
2012	10	5	14.2	1.45	39.6	27.4	0	0.8	52.7
2012	10	6	14.2	1.45	39	26	0	1	48.8
2012	10	7	14.2	1.45	38.4	25.2	0	0.1	52.1
2012	10	8	14.2	1.45	33.2	25	0	2.6	63.3
2012	10	9	14.2	1.45	38.3	25	0	0.7	46.8
2012	10	10	14.2	1.45	40.2	25.2	0	0.3	36
2012	10	11	14.2	1.45	40.3	24.5	0	0.9	41.4
2012	10	12	14.2	1.45	38.3	26.4	0	0.8	52.2
2012	10	13	14.2	1.45	38.3	27.4	0	0.9	50.8
2012	10	14	14.2	1.45	39.4	27.5	0	1.2	46.7
2012	10	15	14.2	1.45	39.5	27.1	0	0.5	45.9
2012	10	16	14.2	1.45	33.5	27.7	0	2.7	51.5
2012	10	17	14.2	1.45	37.7	25.2	0	1.6	42.5
2012	10	18	14.2	1.45	41	25.4	0	1.6	32.9
2012	10	19	14.2	1.45	38.6	23.4	0	0.3	36.5
2012	10	20	14.2	1.45	39	26.5	0	1.4	49.1
2012	10	21	14.2	1.45	39.1	27	8.9	0.5	51
2012	10	22	14.2	1.45	38.1	29	0	0.3	27
2012	10	23	14.2	1.45	39	24.4	0	0.3	37.4
2012	10	24	14.2	1.45	40.1	22.6	0	0.5	28.8
2012	10	25	14.2	1.45	39.2	22.6	0	0.3	40.9
2012	10	26	14.2	1.45	39.4	26	0	1	47.5
2012	10	27	14.2	1.45	38.3	28.3	0	0.6	45.7
2012	10	28	14.2	1.45	40.8	26.4	0	0.8	39.4
2012	10	29	14.2	1.45	38	26.6	0	1.5	48.7
2012	10	30	14.2	1.45	39.6	26	0	0.8	34.3
2012	10	31	14.2	1.45	39.6	22.8	0	0.8	35
2012	11	1	14.2	1.45	41.2	22.6	0	0.9	28.7
2012	11	2	14.2	1.45	39.8	22.9	0	1.2	30
2012	11	3	14.2	1.45	39.5	24	0	0.8	36
2012	11	4	14.2	1.45	39.6	24.8	0	1.1	41.9
2012	11	5	14.2	1.45	39.9	25	0	0.5	44.4
2012	11	6	14.2	1.45	39	24.2	0	0.9	33.2
2012	11	7	14.2	1.45	38.6	25.1	0	0.9	26.7
2012	11	8	14.2	1.45	39.8	23.2	0	0.3	30.7
2012	11	9	14.2	1.45	39.8	23.9	0	0.2	30.1
2012	11	10	14.2	1.45	38.4	23.5	0	1	27.7
2012	11	11	14.2	1.45	38.8	22.5	0	0.7	29.6
2012	11	12	14.2	1.45	39	22	0	0.4	34.7
2012	11	13	14.2	1.45	39	24	0	0.3	35.7
2012	11	14	14.2	1.45	39.4	24.4	0	0.4	30
2012	11	15	14.2	1.45	39.3	23.6	0	0.8	26.2
2012	11	16	14.2	1.45	39.8	22.7	0	0.9	27.1
2012	11	17	14.2	1.45	38.1	22.5	0	0.5	29.5
2012	11	18	14.2	1.45	39.3	21.4	0	0.1	29.4
2012	11	19	14.2	1.45	38.5	21	0	0.5	29.4
2012	11	20	14.2	1.45	39.5	20.9	0	0.5	29.1
2012	11	21	14.2	1.45	39.2	24.5	0	0.3	27.4
2012	11	22	14.2	1.45	39.4	22.4	0	0.5	31.1
2012	11	23	14.2	1.45	39	22.5	0	0.4	28.2
2012	11	24	14.2	1.45	37.3	24.8	0	0.5	26
2012	11	25	14.2	1.45	37.9	22.8	0	0.5	31.3
2012	11	26	14.2	1.45	36.6	21.2	0	0.6	27.4
2012	11	27	14.2	1.45	36.2	20	0	0.1	32.5
2012	11	28	14.2	1.45	37.1	19.8	0	0.3	29.3
2012	11	29	14.2	1.45	38	20.9	0	0.1	30.2
2012	11	30	14.2	1.45	38.3	21.5	0	0.5	27.8
2012	12	1	14.2	1.45	38	21.9	0	0.5	26.8
2012	12	2	14.2	1.45	38.5	22.4	0	0.6	30.1
2012	12	3	14.2	1.45	39.8	21.8	0	1.1	23.8
2012	12	4	14.2	1.45	37	22.2	0	1.3	21.3
2012	12	5	14.2	1.45	36.5	20	0	0.8	26.6
2012	12	6	14.2	1.45	36.8	19.4	0	0.5	24
2012	12	7	14.2	1.45	37.5	19	0	0.1	25.9
2012	12	8	14.2	1.45	38.2	20	0	0.1	26.9
2012	12	9	14.2	1.45	38.1	21	0	0.5	29.2
2012	12	10	14.2	1.45	38	20.1	0	0.3	33.3
2012	12	11	14.2	1.45	37	20.6	0	0.7	31.6
2012	12	12	14.2	1.45	38	20.1	0	1.2	23
2012	12	13	14.2	1.45	36.3	20.9	0	0.8	21.8
2012	12	14	14.2	1.45	37.5	20.6	0	0.8	19.9
2012	12	15	14.2	1.45	36	22.3	0	1.5	14.4
2012	12	16	14.2	1.45	34.5	20.1	0	1.2	15.8
2012	12	17	14.2	1.45	34	19.4	0	1.6	10.8
2012	12	18	14.2	1.45	33	19.8	0	0.9	18.7
2012	12	19	14.2	1.45	31.3	19.9	0	1.5	16.5
2012	12	20	14.2	1.45	32.2	18.2	0	0.9	17.8
2012	12	21	14.2	1.45	32.4	18	0	0.8	16.5
2012	12	22	14.2	1.45	33	18.8	0	1	16.2
2012	12	23	14.2	1.45	32.9	19.4	0	1.5	17.2
2012	12	24	14.2	1.45	33.2	18.5	0	1.5	18.6
2012	12	25	14.2	1.45	32.7	17.6	0	1.9	20.6
2012	12	26	14.2	1.45	31.3	19.8	0	1.4	21
2012	12	27	14.2	1.45	31	17.2	0	0.9	22.4
2012	12	28	14.2	1.45	31.5	17	0	0.7	21.4
2012	12	29	14.2	1.45	32.2	14.5	0	0.9	24.6
2012	12	30	14.2	1.45	32	15.5	0	0.9	23.2
2012	12	31	14.2	1.45	29.1	17.6	0	2.4	20.3
2013	1	1	14.2	1.45	29.2	16.1	0	1.8	22.2
2013	1	2	14.2	1.45	30.5	15.5	0	0.6	23.9
2013	1	3	14.2	1.45	31.2	15.6	0	1.5	19.1
2013	1	4	14.2	1.45	31.5	16.2	0	1.2	18.7
2013	1	5	14.2	1.45	30.9	17.1	0	1.5	18.9
2013	1	6	14.2	1.45	30.4	13.9	0	0.8	19.6
2013	1	7	14.2	1.45	30.6	17	0	1.4	18.2
2013	1	8	14.2	1.45	30.2	17.3	0	1.3	19
2013	1	9	14.2	1.45	31	17	0	1	17.9
2013	1	10	14.2	1.45	31	16.3	0	1.7	16.6
2013	1	11	14.2	1.45	30.5	17.6	0	1.4	18
2013	1	12	14.2	1.45	31.4	16.8	0	1.2	15.5
2013	1	13	14.2	1.45	31.5	18.7	0	1	14.3
2013	1	14	14.2	1.45	33.8	16.4	0	0.6	14.1
2013	1	15	14.2	1.45	33.6	17	0	0.6	14
2013	1	16	14.2	1.45	31.9	20.2	0	1.7	12.7
2013	1	17	14.2	1.45	34.4	18.9	0	0.6	13
2013	1	18	14.2	1.45	34.5	19.7	0	1.2	12.1
2013	1	19	14.2	1.45	34.8	18.3	0	0.6	12.1
2013	1	20	14.2	1.45	34.4	15.4	0	0.5	19.9
2013	1	21	14.2	1.45	36.2	16	0	0.5	17.1
2013	1	22	14.2	1.45	36.8	15.7	0	0.3	20.1
2013	1	23	14.2	1.45	36	17.1	0	0.7	23.7
2013	1	24	14.2	1.45	38	21.3	0	0.5	12.4
2013	1	25	14.2	1.45	38	20.3	0	0.4	17.7
2013	1	26	14.2	1.45	35	20	0	0.5	17.6
2013	1	27	14.2	1.45	35.5	19.9	0	2.1	15.4
2013	1	28	14.2	1.45	34.4	22.8	0	1.3	19
2013	1	29	14.2	1.45	35.6	22	0	0.6	16.5
2013	1	30	14.2	1.45	31.7	22.3	0	2.9	12.9
2013	1	31	14.2	1.45	28	20.3	0	3.7	16.8
2013	2	1	14.2	1.45	29.1	19.1	0	3.1	18
2013	2	2	14.2	1.45	30	16.8	0	1.7	16.2
2013	2	3	14.2	1.45	32	14.1	0	0.2	24.6
2013	2	4	14.2	1.45	34.3	19.2	0	1.2	14.5
2013	2	5	14.2	1.45	33.2	19	0	2.2	12.2
2013	2	6	14.2	1.45	31.6	19	0	1.5	13
2013	2	7	14.2	1.45	33.2	18.1	0	1.3	10.4
2013	2	8	14.2	1.45	34.5	18.2	0	1	12.2
2013	2	9	14.2	1.45	37	18.1	0	0.7	12.2
2013	2	10	14.2	1.45	36.5	21.1	0	0.5	12.2
2013	2	11	14.2	1.45	37	22	0	1.5	12.5
2013	2	12	14.2	1.45	35.6	17.5	0	0.7	28
2013	2	13	14.2	1.45	36.4	18.6	0	1.7	16.7
2013	2	14	14.2	1.45	35.7	20	0	1.5	10.6
2013	2	15	14.2	1.45	36	15.6	0	0.6	17.9
2013	2	16	14.2	1.45	36	19.5	0	0.7	16.9
2013	2	17	14.2	1.45	36.9	19.2	0	0.1	19.9
2013	2	18	14.2	1.45	37.6	19.8	0	0.5	25.9
2013	2	19	14.2	1.45	39.9	19.5	0	0.3	26.4
2013	2	20	14.2	1.45	39.4	21.8	0	1.5	20.7
2013	2	21	14.2	1.45	37.3	23.6	0	1.7	13.6
2013	2	22	14.2	1.45	39.2	22.6	0	1.7	15
2013	2	23	14.2	1.45	39.4	23.8	0	0.5	12.8
2013	2	24	14.2	1.45	40.5	22.6	0	0.5	20.5
2013	2	25	14.2	1.45	41	23.2	0	0.6	20.1
2013	2	26	14.2	1.45	42.5	24.4	0	0	21.7
2013	2	27	14.2	1.45	42.6	24.5	0	0.7	24.2
2013	2	28	14.2	1.45	42.2	23.8	0	0.7	23.1
2013	3	1	14.2	1.45	43.4	24.8	0	0.6	24.1
2013	3	2	14.2	1.45	43.4	25.8	0	0.5	25
2013	3	3	14.2	1.45	41.5	26.2	0	1	24.3
2013	3	4	14.2	1.45	42.9	25.2	0	0.9	23
2013	3	5	14.2	1.45	42	25.8	0	0.9	27.3
2013	3	6	14.2	1.45	45	23.4	0	0.3	19
2013	3	7	14.2	1.45	44.2	25.1	0	1.3	14.8
2013	3	8	14.2	1.45	43.2	24.8	0	1.9	16.6
2013	3	9	14.2	1.45	43.5	25.8	0	1.6	15.5
2013	3	10	14.2	1.45	42.8	23.4	0	1.2	18
2013	3	11	14.2	1.45	42	24.8	0	0.6	21.9
2013	3	12	14.2	1.45	42.2	24.3	0	0.7	21.9
2013	3	13	14.2	1.45	42.7	25.4	0	0.5	26.9
2013	3	14	14.2	1.45	43	24.9	0	0.9	19.9
2013	3	15	14.2	1.45	43.8	24	0	1.3	16.6
2013	3	16	14.2	1.45	43.2	25.4	0	0.9	20.4
2013	3	17	14.2	1.45	42	23.4	0	0.9	22.1
2013	3	18	14.2	1.45	42	28.4	0	1	27.6
2013	3	19	14.2	1.45	41.5	28.8	0	0.6	32.2
2013	3	20	14.2	1.45	43.6	27.2	0	0.9	23.9
2013	3	21	14.2	1.45	43.8	26.6	0	1.6	18
2013	3	22	14.2	1.45	42.8	24.8	0	1	21
2013	3	23	14.2	1.45	42.8	25.2	0	0.7	18.9
2013	3	24	14.2	1.45	41.8	23.2	0	1	20.8
2013	3	25	14.2	1.45	43.8	22.9	0	1.2	18.8
2013	3	26	14.2	1.45	42	25.4	0	0.2	17.4
2013	3	27	14.2	1.45	42.5	27	0	1	20.2
2013	3	28	14.2	1.45	42.2	26.2	0	1.2	20.9
2013	3	29	14.2	1.45	43.3	26.2	0	1.3	16.5
2013	3	30	14.2	1.45	42.2	25	0	1.6	15.1
2013	3	31	14.2	1.45	41.6	23.6	0	1	15.5
2013	4	1	14.2	1.45	42.1	21.6	0	1.3	16.4
2013	4	2	14.2	1.45	42.5	23	0	0.3	23.9
2013	4	3	14.2	1.45	43.4	25.8	0	1	22.2
2013	4	4	14.2	1.45	42.8	28.5	0	1.7	31.9
2013	4	5	14.2	1.45	43.8	29.8	0	1.5	22.9
2013	4	6	14.2	1.45	43.5	27.8	0	1.9	13
2013	4	7	14.2	1.45	42.6	27	0	1.6	14.1
2013	4	8	14.2	1.45	43.2	24.2	0	1.2	16
2013	4	9	14.2	1.45	44.2	24.8	0	0.9	22.3
2013	4	10	14.2	1.45	43.4	28.5	0	1	36.7
2013	4	11	14.2	1.45	43.2	28.8	0	1.5	39.1
2013	4	12	14.2	1.45	44	30.7	0	0.7	25.1
2013	4	13	14.2	1.45	42.6	32.7	0	0.8	25.7
2013	4	14	14.2	1.45	43.8	30.4	0	0.5	28.2
2013	4	15	14.2	1.45	43.8	33	0	1	12.2
2013	4	16	14.2	1.45	42.5	29.4	0	0.8	25.7
2013	4	17	14.2	1.45	39.1	29.6	0	1.4	40.5
2013	4	18	14.2	1.45	41.3	28.2	0	0.7	31.6
2013	4	19	14.2	1.45	40.6	26.6	0	2.7	45.7
2013	4	20	14.2	1.45	37.6	25	4.1	1.6	53.5
2013	4	21	14.2	1.45	40.5	27.2	0	1.8	46.2
2013	4	22	14.2	1.45	38.7	27.2	0	3	47.1
2013	4	23	14.2	1.45	39.3	25.5	0	2.2	45.9
2013	4	24	14.2	1.45	41	29.2	0	1.9	44.2
2013	4	25	14.2	1.45	41.5	27.2	0	2.5	37.8
2013	4	26	14.2	1.45	40.9	29	0	1.3	33.4
2013	4	27	14.2	1.45	41	27.6	0	0.9	31
2013	4	28	14.2	1.45	41.8	26.7	0	0.7	14.3
2013	4	29	14.2	1.45	42	27	0	0.5	23.1
2013	4	30	14.2	1.45	43	27.1	0	0.7	33.7
2013	5	1	14.2	1.45	41.4	31.2	0	1.7	36.1
2013	5	2	14.2	1.45	43	28.1	0	1.5	34.7
2013	5	3	14.2	1.45	45.2	31	0	1.3	24
2013	5	4	14.2	1.45	44.3	30.6	0	1.7	21.2
2013	5	5	14.2	1.45	43.4	31	0	1	29.1
2013	5	6	14.2	1.45	44	30.7	0	0.6	34.8
2013	5	7	14.2	1.45	45.5	31.7	0	1	27.9
2013	5	8	14.2	1.45	45.4	31.5	0	0.5	27.2
2013	5	9	14.2	1.45	42.6	30.6	0	1.7	29.6
2013	5	10	14.2	1.45	43	30.9	0	3.1	35
2013	5	11	14.2	1.45	41	28.2	0	2	35.9
2013	5	12	14.2	1.45	42.4	28.9	2	0.4	40.3
2013	5	13	14.2	1.45	42.5	30	0	2	36.9
2013	5	14	14.2	1.45	40.6	28.2	0	2.1	37
2013	5	15	14.2	1.45	41.8	29.5	0	1.2	36.5
2013	5	16	14.2	1.45	43.1	30.9	0	2.2	33.4
2013	5	17	14.2	1.45	44.2	30.6	0	0.7	27.5
2013	5	18	14.2	1.45	43.1	30.4	0	0.8	31.8
2013	5	19	14.2	1.45	43.5	30	0.5	1.2	38.7
2013	5	20	14.2	1.45	44.9	30.3	0	1.2	33.8
2013	5	21	14.2	1.45	44.5	29.8	0	1.4	32.4
2013	5	22	14.2	1.45	44.6	30.2	0	1.5	31
2013	5	23	14.2	1.45	43.5	31	0	1.4	36.8
2013	5	24	14.2	1.45	44	23.2	7.9	0.4	37.8
2013	5	25	14.2	1.45	44.6	30.9	0	2.9	31
2013	5	26	14.2	1.45	41	31.7	0	2.7	41.5
2013	5	27	14.2	1.45	39	23.1	1	2.5	52.4
2013	5	28	14.2	1.45	38.5	24.6	18	2.3	54.6
2013	5	29	14.2	1.45	36.9	29.2	0	2.5	53.4
2013	5	30	14.2	1.45	40.1	28.8	0	1.3	51.1
2013	5	31	14.2	1.45	40	27	2	1.7	43.4
2013	6	1	14.2	1.45	43.7	30.5	0	1.8	32.3
2013	6	2	14.2	1.45	41.2	28.3	0	2.7	36.2
2013	6	3	14.2	1.45	41.5	29.2	0	2.1	39.7
2013	6	4	14.2	1.45	41.6	30.8	0	2.5	40.2
2013	6	5	14.2	1.45	35	28.6	0	3.5	43.3
2013	6	6	14.2	1.45	39.5	27	0	2	41.5
2013	6	7	14.2	1.45	41.5	29.4	0	1.1	40.8
2013	6	8	14.2	1.45	43.8	31.3	0	1.7	35.4
2013	6	9	14.2	1.45	42	30.8	0	1.7	32
2013	6	10	14.2	1.45	41	26	0	2.2	33.5
2013	6	11	14.2	1.45	44	30	0	1.4	28.9
2013	6	12	14.2	1.45	43.5	30	0	1.9	34.2
2013	6	13	14.2	1.45	43.3	31.3	0	2.1	36.9
2013	6	14	14.2	1.45	40.9	26	0	4.8	44
2013	6	15	14.2	1.45	40.1	24.4	3	2	40
2013	6	16	14.2	1.45	42.3	29.9	0	0.8	36.6
2013	6	17	14.2	1.45	42.7	30.5	0.3	1.3	41.4
2013	6	18	14.2	1.45	40.3	27.4	0	2.1	39.5
2013	6	19	14.2	1.45	42.1	28.9	0	1.8	40.6
2013	6	20	14.2	1.45	41	27.3	1	4.9	45.5
2013	6	21	14.2	1.45	39.2	25.3	0	1.7	49.9
2013	6	22	14.2	1.45	40.6	27.9	0	2.7	45
2013	6	23	14.2	1.45	42.6	30	0	2.6	38.7
2013	6	24	14.2	1.45	39.7	29.6	0	3.2	44.4
2013	6	25	14.2	1.45	38	27.8	0	2.2	46.1
2013	6	26	14.2	1.45	39.5	28.5	0.8	1.1	55.5
2013	6	27	14.2	1.45	29	21.2	38.1	1.5	74.8
2013	6	28	14.2	1.45	33	22.9	0	1	72
2013	6	29	14.2	1.45	36.3	27	0	1.8	66.5
2013	6	30	14.2	1.45	35.4	25	0	0.1	56.4
2013	7	1	14.2	1.45	36.1	27.8	0	1.4	51.9
2013	7	2	14.2	1.45	37.9	23	5.1	2.2	54
2013	7	3	14.2	1.45	40.2	26.9	0	2.6	49.7
2013	7	4	14.2	1.45	39.1	28	0	2.6	49
2013	7	5	14.2	1.45	32.8	23	13	2.2	72
2013	7	6	14.2	1.45	36	24.7	0	0.6	62.3
2013	7	7	14.2	1.45	32	26.9	0	1.7	64
2013	7	8	14.2	1.45	36.1	25.4	0	1.6	60.5
2013	7	9	14.2	1.45	36.5	27	0	1	54.4
2013	7	10	14.2	1.45	37.2	25.2	14	1.5	64.1
2013	7	11	14.2	1.45	37	24.9	0	0.9	62.6
2013	7	12	14.2	1.45	37	28	0	2.3	56
2013	7	13	14.2	1.45	38.1	27.8	0	1.8	49.6
2013	7	14	14.2	1.45	31.6	26.6	0.3	0.6	62.6
2013	7	15	14.2	1.45	36.3	23.7	0	1.5	59.6
2013	7	16	14.2	1.45	32.3	23	7.9	0.8	65.5
2013	7	17	14.2	1.45	37.5	25.9	0	2	56.9
2013	7	18	14.2	1.45	35.8	26.1	0	1.5	57.3
2013	7	19	14.2	1.45	32.2	27.4	0	0.6	67.6
2013	7	20	14.2	1.45	38.1	25.6	0	0.8	55.6
2013	7	21	14.2	1.45	34	20.6	26.9	1.7	70.2
2013	7	22	14.2	1.45	36.5	26	0.5	0.7	56.1
2013	7	23	14.2	1.45	39	27	0	1.5	50.9
2013	7	24	14.2	1.45	33	26.2	0	3.8	55
2013	7	25	14.2	1.45	36.2	25	0	1.8	54.8
2013	7	26	14.2	1.45	34	24.6	7.1	2.8	62.1
2013	7	27	14.2	1.45	36.7	26	0	1.8	57.1
2013	7	28	14.2	1.45	36.2	25	8.9	2.7	58.7
2013	7	29	14.2	1.45	37.6	22.5	0	0.7	73.3
2013	7	30	14.2	1.45	34.3	25.4	0	1.2	64.8
2013	7	31	14.2	1.45	33.8	24.1	0	2.3	63.5
2013	8	1	14.2	1.45	36	25.9	0	1.7	64.9
2013	8	2	14.2	1.45	28.3	20.5	10.9	1.3	79.5
2013	8	3	14.2	1.45	34.4	24	5.1	1.5	68.9
2013	8	4	14.2	1.45	36	26.5	0	1.4	63.9
2013	8	5	14.2	1.45	35.6	26.2	0.3	2.3	60
2013	8	6	14.2	1.45	30	22	0	1.8	74.6
2013	8	7	14.2	1.45	31.7	24	47	1.2	71.9
2013	8	8	14.2	1.45	32	25	0	1.3	72.5
2013	8	9	14.2	1.45	33	23.8	3	1.4	73.4
2013	8	10	14.2	1.45	29.8	24.8	0	1	80.7
2013	8	11	14.2	1.45	34.2	24	6.1	0.9	75.8
2013	8	12	14.2	1.45	28.8	21.1	10.9	1.9	79.5
2013	8	13	14.2	1.45	29	23.6	9.9	0.8	83.1
2013	8	14	14.2	1.45	34	25	0.3	1.5	75.7
2013	8	15	14.2	1.45	29.4	22	25.9	0.7	83.6
2013	8	16	14.2	1.45	32.1	27.2	0	1.3	67.3
2013	8	17	14.2	1.45	30.8	24	0	1.6	76
2013	8	18	14.2	1.45	31	24.3	5.1	0.6	80.2
2013	8	19	14.2	1.45	34.1	24.6	0	0.7	69.3
2013	8	20	14.2	1.45	36.1	25.2	0	1.2	64.2
